,Ae.Aegypti.M,Ae.Albopictus.M,Cx.Quin.M,Ae.Aegypti.F,Ae.Albopictus.F,Cx.Quin.F,time(s)
323,0.013798006,0.02718957,0.017534142,0.059887625,0.7821173,0.015561871,323
324,0.013798006,0.02718957,0.017534142,0.059887625,0.7821173,0.015561871,324
325,0.013798006,0.02718957,0.017534142,0.059887625,0.7821173,0.015561871,325
326,0.011718755,0.021835705,0.013996721,0.06296025,0.7137736,0.017421512,326
327,0.013797986,0.027189378,0.017533887,0.059888136,0.7821125,0.015562177,327
328,0.01855848,0.025487393,0.038543727,0.03094279,0.45455408,0.008567917,328
329,0.011811847,0.01706655,0.03852547,0.012571193,0.16132459,0.011185886,329
330,0.01521812,0.02880118,0.03152198,0.023231259,0.11123821,0.053257708,330
331,0.013852949,0.027148558,0.017611021,0.05977955,0.7818608,0.015635502,331
332,0.013798284,0.027189456,0.017534489,0.05988714,0.78211623,0.015562177,332
333,0.01379827,0.027189456,0.01753448,0.059887152,0.78211623,0.015562163,333
334,0.013736241,0.027025912,0.017425919,0.059970133,0.78039867,0.0156107,334
